#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
0	0:chr10:81025788:81026881:chr10:81107219:81107219:PPIF	chr10:81025788:81026881	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	13672.58	14691.79	2281.31	363.45	384.93	153.05	10219.67	12088.26	2265.13	2334.81	2461.12	14014.57	11218.81	7041.42	16219.61	1522.83	1192.83	202.41	363.54	173.18	24463.25	11604.13	1402.74	2600.04	3786.0	40052.0	35.407665252686
0	0:chr10:81025788:81026881:chr10:81107219:81107219:PPIF	chr10:81025788:81026881	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	13672.58	9807.86	2281.31	438.33	384.93	165.46	10219.67	22069.24	2265.13	4837.53	2461.12	25881.28	11218.81	11660.93	16219.61	1565.18	1192.83	229.14	363.54	184.7	24463.25	21470.94	1402.74	4122.42	3786.0	12985.0	35.407665252686
0	0:chr10:81027118:81027727:chr10:81107219:81107219:PPIF	chr10:81027118:81027727	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1990.46	14664.5	2078.33	353.5	260.84	149.0	2179.15	10210.25	2958.85	1880.5	685.38	11989.25	2834.15	6270.25	6800.92	1685.0	955.04	200.5	187.15	170.5	4349.67	9886.75	445.03	2362.0	16734.0	40575.0	35.407665252686
0	0:chr10:81027118:81027727:chr10:81107219:81107219:PPIF	chr10:81027118:81027727	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1990.46	14683.85	2078.33	356.65	260.84	150.35	2179.15	10749.26	2958.85	2013.79	685.38	12572.63	2834.15	6492.1	6800.92	1635.41	955.04	200.95	187.15	171.4	4349.67	10382.47	445.03	2428.06	16734.0	40505.0	35.407665252686
0	0:chr10:81027118:81027727:chr10:81107219:81107219:PPIF	chr10:81027118:81027727	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1990.46	14691.79	2078.33	363.45	260.84	153.05	2179.15	12088.26	2958.85	2334.81	685.38	14014.57	2834.15	7041.42	6800.92	1522.83	955.04	202.41	187.15	173.18	4349.67	11604.13	445.03	2600.04	16734.0	40052.0	35.407665252686
0	0:chr10:81027118:81027727:chr10:81107219:81107219:PPIF	chr10:81027118:81027727	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1990.46	9807.86	2078.33	438.33	260.84	165.46	2179.15	22069.24	2958.85	4837.53	685.38	25881.28	2834.15	11660.93	6800.92	1565.18	955.04	229.14	187.15	184.7	4349.67	21470.94	445.03	4122.42	16734.0	12985.0	35.407665252686
1	1:chr10:81044989:81045489:chr10:81107219:81107219:PPIF	chr10:81044989:81045489	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	2565.43	14664.5	931.94	353.5	175.11	149.0	3160.63	10210.25	955.07	1880.5	1037.34	11989.25	3514.78	6270.25	7973.06	1685.0	1151.72	200.5	149.47	170.5	8342.8	9886.75	480.56	2362.0	1990.0	40575.0	55.701099395752
1	1:chr10:81044989:81045489:chr10:81107219:81107219:PPIF	chr10:81044989:81045489	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	2565.43	14683.85	931.94	356.65	175.11	150.35	3160.63	10749.26	955.07	2013.79	1037.34	12572.63	3514.78	6492.1	7973.06	1635.41	1151.72	200.95	149.47	171.4	8342.8	10382.47	480.56	2428.06	1990.0	40505.0	55.701099395752
1	1:chr10:81044989:81045489:chr10:81107219:81107219:PPIF	chr10:81044989:81045489	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	2565.43	14691.79	931.94	363.45	175.11	153.05	3160.63	12088.26	955.07	2334.81	1037.34	14014.57	3514.78	7041.42	7973.06	1522.83	1151.72	202.41	149.47	173.18	8342.8	11604.13	480.56	2600.04	1990.0	40052.0	55.701099395752
1	1:chr10:81044989:81045489:chr10:81107219:81107219:PPIF	chr10:81044989:81045489	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	2565.43	9807.86	931.94	438.33	175.11	165.46	3160.63	22069.24	955.07	4837.53	1037.34	25881.28	3514.78	11660.93	7973.06	1565.18	1151.72	229.14	149.47	184.7	8342.8	21470.94	480.56	4122.42	1990.0	12985.0	55.701099395752
1	1:chr10:81046075:81046575:chr10:81107219:81107219:PPIF	chr10:81046075:81046575	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	25908.5	14664.5	1149.5	353.5	180.5	149.0	3716.25	10210.25	950.0	1880.5	2198.75	11989.25	3687.75	6270.25	6488.5	1685.0	507.5	200.5	163.75	170.5	8512.25	9886.75	523.5	2362.0	2847.0	40575.0	55.701099395752
1	1:chr10:81046075:81046575:chr10:81107219:81107219:PPIF	chr10:81046075:81046575	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	25908.5	14683.85	1149.5	356.65	180.5	150.35	3716.25	10749.26	950.0	2013.79	2198.75	12572.63	3687.75	6492.1	6488.5	1635.41	507.5	200.95	163.75	171.4	8512.25	10382.47	523.5	2428.06	2847.0	40505.0	55.701099395752
1	1:chr10:81046075:81046575:chr10:81107219:81107219:PPIF	chr10:81046075:81046575	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	25908.5	14691.79	1149.5	363.45	180.5	153.05	3716.25	12088.26	950.0	2334.81	2198.75	14014.57	3687.75	7041.42	6488.5	1522.83	507.5	202.41	163.75	173.18	8512.25	11604.13	523.5	2600.04	2847.0	40052.0	55.701099395752
1	1:chr10:81046075:81046575:chr10:81107219:81107219:PPIF	chr10:81046075:81046575	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	25908.5	9807.86	1149.5	438.33	180.5	165.46	3716.25	22069.24	950.0	4837.53	2198.75	25881.28	3687.75	11660.93	6488.5	1565.18	507.5	229.14	163.75	184.7	8512.25	21470.94	523.5	4122.42	2847.0	12985.0	55.701099395752
0	0:chr10:81053559:81054389:chr10:81107219:81107219:PPIF	chr10:81053559:81054389	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	5269.59	14664.5	1117.4	353.5	323.94	149.0	3920.42	10210.25	1231.52	1880.5	480.67	11989.25	792.31	6270.25	4394.92	1685.0	3086.87	200.5	251.6	170.5	4991.17	9886.75	451.49	2362.0	1133.0	40575.0	48.545303344727
0	0:chr10:81053559:81054389:chr10:81107219:81107219:PPIF	chr10:81053559:81054389	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	5269.59	14683.85	1117.4	356.65	323.94	150.35	3920.42	10749.26	1231.52	2013.79	480.67	12572.63	792.31	6492.1	4394.92	1635.41	3086.87	200.95	251.6	171.4	4991.17	10382.47	451.49	2428.06	1133.0	40505.0	48.545303344727
0	0:chr10:81053559:81054389:chr10:81107219:81107219:PPIF	chr10:81053559:81054389	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	5269.59	14691.79	1117.4	363.45	323.94	153.05	3920.42	12088.26	1231.52	2334.81	480.67	14014.57	792.31	7041.42	4394.92	1522.83	3086.87	202.41	251.6	173.18	4991.17	11604.13	451.49	2600.04	1133.0	40052.0	48.545303344727
0	0:chr10:81053559:81054389:chr10:81107219:81107219:PPIF	chr10:81053559:81054389	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	5269.59	9807.86	1117.4	438.33	323.94	165.46	3920.42	22069.24	1231.52	4837.53	480.67	25881.28	792.31	11660.93	4394.92	1565.18	3086.87	229.14	251.6	184.7	4991.17	21470.94	451.49	4122.42	1133.0	12985.0	48.545303344727
0	0:chr10:81055211:81055711:chr10:81107219:81107219:PPIF	chr10:81055211:81055711	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	3389.78	14664.5	563.53	353.5	160.11	149.0	546.33	10210.25	583.33	1880.5	266.57	11989.25	362.56	6270.25	1986.95	1685.0	2104.64	200.5	137.17	170.5	1470.96	9886.75	181.1	2362.0	566.0	40575.0	50.442581176758
0	0:chr10:81055211:81055711:chr10:81107219:81107219:PPIF	chr10:81055211:81055711	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	3389.78	14683.85	563.53	356.65	160.11	150.35	546.33	10749.26	583.33	2013.79	266.57	12572.63	362.56	6492.1	1986.95	1635.41	2104.64	200.95	137.17	171.4	1470.96	10382.47	181.1	2428.06	566.0	40505.0	50.442581176758
0	0:chr10:81055211:81055711:chr10:81107219:81107219:PPIF	chr10:81055211:81055711	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	3389.78	14691.79	563.53	363.45	160.11	153.05	546.33	12088.26	583.33	2334.81	266.57	14014.57	362.56	7041.42	1986.95	1522.83	2104.64	202.41	137.17	173.18	1470.96	11604.13	181.1	2600.04	566.0	40052.0	50.442581176758
0	0:chr10:81055211:81055711:chr10:81107219:81107219:PPIF	chr10:81055211:81055711	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	3389.78	9807.86	563.53	438.33	160.11	165.46	546.33	22069.24	583.33	4837.53	266.57	25881.28	362.56	11660.93	1986.95	1565.18	2104.64	229.14	137.17	184.7	1470.96	21470.94	181.1	4122.42	566.0	12985.0	50.442581176758
1	1:chr10:81076336:81076836:chr10:81107219:81107219:PPIF	chr10:81076336:81076836	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1819.7	14664.5	825.96	353.5	150.34	149.0	783.37	10210.25	322.96	1880.5	548.92	11989.25	1542.97	6270.25	7084.83	1685.0	348.54	200.5	199.81	170.5	1554.62	9886.75	428.97	2362.0	10689.0	40575.0	84.055671691895
1	1:chr10:81076336:81076836:chr10:81107219:81107219:PPIF	chr10:81076336:81076836	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1819.7	14683.85	825.96	356.65	150.34	150.35	783.37	10749.26	322.96	2013.79	548.92	12572.63	1542.97	6492.1	7084.83	1635.41	348.54	200.95	199.81	171.4	1554.62	10382.47	428.97	2428.06	10689.0	40505.0	84.055671691895
1	1:chr10:81076336:81076836:chr10:81107219:81107219:PPIF	chr10:81076336:81076836	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1819.7	14691.79	825.96	363.45	150.34	153.05	783.37	12088.26	322.96	2334.81	548.92	14014.57	1542.97	7041.42	7084.83	1522.83	348.54	202.41	199.81	173.18	1554.62	11604.13	428.97	2600.04	10689.0	40052.0	84.055671691895
1	1:chr10:81076336:81076836:chr10:81107219:81107219:PPIF	chr10:81076336:81076836	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1819.7	9807.86	825.96	438.33	150.34	165.46	783.37	22069.24	322.96	4837.53	548.92	25881.28	1542.97	11660.93	7084.83	1565.18	348.54	229.14	199.81	184.7	1554.62	21470.94	428.97	4122.42	10689.0	12985.0	84.055671691895
1	1:chr10:81077184:81077913:chr10:81107219:81107219:PPIF	chr10:81077184:81077913	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	11630.81	14664.5	644.01	353.5	208.48	149.0	2405.47	10210.25	418.04	1880.5	2071.7	11989.25	7144.84	6270.25	11386.64	1685.0	309.55	200.5	249.21	170.5	6749.11	9886.75	1484.25	2362.0	5644.0	40575.0	84.055671691895
1	1:chr10:81077184:81077913:chr10:81107219:81107219:PPIF	chr10:81077184:81077913	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	11630.81	14683.85	644.01	356.65	208.48	150.35	2405.47	10749.26	418.04	2013.79	2071.7	12572.63	7144.84	6492.1	11386.64	1635.41	309.55	200.95	249.21	171.4	6749.11	10382.47	1484.25	2428.06	5644.0	40505.0	84.055671691895
1	1:chr10:81077184:81077913:chr10:81107219:81107219:PPIF	chr10:81077184:81077913	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	11630.81	14691.79	644.01	363.45	208.48	153.05	2405.47	12088.26	418.04	2334.81	2071.7	14014.57	7144.84	7041.42	11386.64	1522.83	309.55	202.41	249.21	173.18	6749.11	11604.13	1484.25	2600.04	5644.0	40052.0	84.055671691895
1	1:chr10:81077184:81077913:chr10:81107219:81107219:PPIF	chr10:81077184:81077913	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	11630.81	9807.86	644.01	438.33	208.48	165.46	2405.47	22069.24	418.04	4837.53	2071.7	25881.28	7144.84	11660.93	11386.64	1565.18	309.55	229.14	249.21	184.7	6749.11	21470.94	1484.25	4122.42	5644.0	12985.0	84.055671691895
1	1:chr10:81082504:81083416:chr10:81107219:81107219:PPIF	chr10:81082504:81083416	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	9678.66	14664.5	616.1	353.5	300.85	149.0	2665.95	10210.25	452.35	1880.5	2502.78	11989.25	5756.97	6270.25	12580.83	1685.0	385.66	200.5	356.06	170.5	13383.22	9886.75	2252.52	2362.0	1822.0	40575.0	89.856750488281
1	1:chr10:81082504:81083416:chr10:81107219:81107219:PPIF	chr10:81082504:81083416	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	9678.66	14683.85	616.1	356.65	300.85	150.35	2665.95	10749.26	452.35	2013.79	2502.78	12572.63	5756.97	6492.1	12580.83	1635.41	385.66	200.95	356.06	171.4	13383.22	10382.47	2252.52	2428.06	1822.0	40505.0	89.856750488281
1	1:chr10:81082504:81083416:chr10:81107219:81107219:PPIF	chr10:81082504:81083416	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	9678.66	14691.79	616.1	363.45	300.85	153.05	2665.95	12088.26	452.35	2334.81	2502.78	14014.57	5756.97	7041.42	12580.83	1522.83	385.66	202.41	356.06	173.18	13383.22	11604.13	2252.52	2600.04	1822.0	40052.0	89.856750488281
1	1:chr10:81082504:81083416:chr10:81107219:81107219:PPIF	chr10:81082504:81083416	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	9678.66	9807.86	616.1	438.33	300.85	165.46	2665.95	22069.24	452.35	4837.53	2502.78	25881.28	5756.97	11660.93	12580.83	1565.18	385.66	229.14	356.06	184.7	13383.22	21470.94	2252.52	4122.42	1822.0	12985.0	89.856750488281
1	1:chr10:81091473:81091973:chr10:81107219:81107219:PPIF	chr10:81091473:81091973	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	12795.47	14664.5	264.72	353.5	250.61	149.0	877.39	10210.25	140.03	1880.5	426.13	11989.25	1433.09	6270.25	3924.48	1685.0	178.62	200.5	164.89	170.5	2937.21	9886.75	584.71	2362.0	1630.0	40575.0	147.94177246094
1	1:chr10:81091473:81091973:chr10:81107219:81107219:PPIF	chr10:81091473:81091973	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	12795.47	14683.85	264.72	356.65	250.61	150.35	877.39	10749.26	140.03	2013.79	426.13	12572.63	1433.09	6492.1	3924.48	1635.41	178.62	200.95	164.89	171.4	2937.21	10382.47	584.71	2428.06	1630.0	40505.0	147.94177246094
1	1:chr10:81091473:81091973:chr10:81107219:81107219:PPIF	chr10:81091473:81091973	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	12795.47	14691.79	264.72	363.45	250.61	153.05	877.39	12088.26	140.03	2334.81	426.13	14014.57	1433.09	7041.42	3924.48	1522.83	178.62	202.41	164.89	173.18	2937.21	11604.13	584.71	2600.04	1630.0	40052.0	147.94177246094
1	1:chr10:81091473:81091973:chr10:81107219:81107219:PPIF	chr10:81091473:81091973	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	12795.47	9807.86	264.72	438.33	250.61	165.46	877.39	22069.24	140.03	4837.53	426.13	25881.28	1433.09	11660.93	3924.48	1565.18	178.62	229.14	164.89	184.7	2937.21	21470.94	584.71	4122.42	1630.0	12985.0	147.94177246094
1	1:chr10:81106892:81107469:chr10:81107219:81107219:PPIF	chr10:81106892:81107469	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	15071.62	14664.5	399.07	353.5	168.92	149.0	10102.89	10210.25	1883.04	1880.5	11964.76	11989.25	6905.94	6270.25	2578.01	1685.0	230.4	200.5	196.17	170.5	9984.53	9886.75	2558.86	2362.0	40869.0	40575.0	1045.1870117188
1	1:chr10:81106892:81107469:chr10:81107219:81107219:PPIF	chr10:81106892:81107469	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	15071.62	14683.85	399.07	356.65	168.92	150.35	10102.89	10749.26	1883.04	2013.79	11964.76	12572.63	6905.94	6492.1	2578.01	1635.41	230.4	200.95	196.17	171.4	9984.53	10382.47	2558.86	2428.06	40869.0	40505.0	1045.1870117188
1	1:chr10:81106892:81107469:chr10:81107219:81107219:PPIF	chr10:81106892:81107469	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	15071.62	14691.79	399.07	363.45	168.92	153.05	10102.89	12088.26	1883.04	2334.81	11964.76	14014.57	6905.94	7041.42	2578.01	1522.83	230.4	202.41	196.17	173.18	9984.53	11604.13	2558.86	2600.04	40869.0	40052.0	1045.1870117188
1	1:chr10:81106892:81107469:chr10:81107219:81107219:PPIF	chr10:81106892:81107469	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	15071.62	9807.86	399.07	438.33	168.92	165.46	10102.89	22069.24	1883.04	4837.53	11964.76	25881.28	6905.94	11660.93	2578.01	1565.18	230.4	229.14	196.17	184.7	9984.53	21470.94	2558.86	4122.42	40869.0	12985.0	1045.1870117188
1	1:chr10:81107706:81108206:chr10:81107219:81107219:PPIF	chr10:81107706:81108206	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	9711.08	14664.5	1242.85	353.5	196.17	149.0	20499.0	10210.25	8451.27	1880.5	32767.73	11989.25	16628.34	6270.25	4819.35	1685.0	555.18	200.5	188.67	170.5	23747.04	9886.75	3059.79	2362.0	3122.0	40575.0	1045.1870117188
1	1:chr10:81107706:81108206:chr10:81107219:81107219:PPIF	chr10:81107706:81108206	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	9711.08	14683.85	1242.85	356.65	196.17	150.35	20499.0	10749.26	8451.27	2013.79	32767.73	12572.63	16628.34	6492.1	4819.35	1635.41	555.18	200.95	188.67	171.4	23747.04	10382.47	3059.79	2428.06	3122.0	40505.0	1045.1870117188
1	1:chr10:81107706:81108206:chr10:81107219:81107219:PPIF	chr10:81107706:81108206	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	9711.08	14691.79	1242.85	363.45	196.17	153.05	20499.0	12088.26	8451.27	2334.81	32767.73	14014.57	16628.34	7041.42	4819.35	1522.83	555.18	202.41	188.67	173.18	23747.04	11604.13	3059.79	2600.04	3122.0	40052.0	1045.1870117188
1	1:chr10:81107706:81108206:chr10:81107219:81107219:PPIF	chr10:81107706:81108206	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	9711.08	9807.86	1242.85	438.33	196.17	165.46	20499.0	22069.24	8451.27	4837.53	32767.73	25881.28	16628.34	11660.93	4819.35	1565.18	555.18	229.14	188.67	184.7	23747.04	21470.94	3059.79	4122.42	3122.0	12985.0	1045.1870117188
1	1:chr10:81113839:81114339:chr10:81107219:81107219:PPIF	chr10:81113839:81114339	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1109.64	14664.5	2110.26	353.5	221.89	149.0	491.51	10210.25	1332.31	1880.5	273.72	11989.25	725.11	6270.25	1993.02	1685.0	3712.57	200.5	152.27	170.5	1045.21	9886.75	228.35	2362.0	1185.0	40575.0	283.33120727539
1	1:chr10:81113839:81114339:chr10:81107219:81107219:PPIF	chr10:81113839:81114339	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1109.64	14683.85	2110.26	356.65	221.89	150.35	491.51	10749.26	1332.31	2013.79	273.72	12572.63	725.11	6492.1	1993.02	1635.41	3712.57	200.95	152.27	171.4	1045.21	10382.47	228.35	2428.06	1185.0	40505.0	283.33120727539
1	1:chr10:81113839:81114339:chr10:81107219:81107219:PPIF	chr10:81113839:81114339	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1109.64	14691.79	2110.26	363.45	221.89	153.05	491.51	12088.26	1332.31	2334.81	273.72	14014.57	725.11	7041.42	1993.02	1522.83	3712.57	202.41	152.27	173.18	1045.21	11604.13	228.35	2600.04	1185.0	40052.0	283.33120727539
1	1:chr10:81113839:81114339:chr10:81107219:81107219:PPIF	chr10:81113839:81114339	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1109.64	9807.86	2110.26	438.33	221.89	165.46	491.51	22069.24	1332.31	4837.53	273.72	25881.28	725.11	11660.93	1993.02	1565.18	3712.57	229.14	152.27	184.7	1045.21	21470.94	228.35	4122.42	1185.0	12985.0	283.33120727539
0	0:chr10:81115640:81116293:chr10:81107219:81107219:PPIF	chr10:81115640:81116293	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	2053.16	14664.5	1087.65	353.5	296.45	149.0	465.76	10210.25	891.73	1880.5	360.3	11989.25	550.13	6270.25	2127.92	1685.0	1682.97	200.5	223.3	170.5	718.8	9886.75	335.74	2362.0	2197.0	40575.0	118.62210845947
0	0:chr10:81115640:81116293:chr10:81107219:81107219:PPIF	chr10:81115640:81116293	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	2053.16	14683.85	1087.65	356.65	296.45	150.35	465.76	10749.26	891.73	2013.79	360.3	12572.63	550.13	6492.1	2127.92	1635.41	1682.97	200.95	223.3	171.4	718.8	10382.47	335.74	2428.06	2197.0	40505.0	118.62210845947
0	0:chr10:81115640:81116293:chr10:81107219:81107219:PPIF	chr10:81115640:81116293	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	2053.16	14691.79	1087.65	363.45	296.45	153.05	465.76	12088.26	891.73	2334.81	360.3	14014.57	550.13	7041.42	2127.92	1522.83	1682.97	202.41	223.3	173.18	718.8	11604.13	335.74	2600.04	2197.0	40052.0	118.62210845947
0	0:chr10:81115640:81116293:chr10:81107219:81107219:PPIF	chr10:81115640:81116293	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	2053.16	9807.86	1087.65	438.33	296.45	165.46	465.76	22069.24	891.73	4837.53	360.3	25881.28	550.13	11660.93	2127.92	1565.18	1682.97	229.14	223.3	184.7	718.8	21470.94	335.74	4122.42	2197.0	12985.0	118.62210845947
1	1:chr10:81134130:81134914:chr10:81107219:81107219:PPIF	chr10:81134130:81134914	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	3365.51	14664.5	433.42	353.5	241.18	149.0	359.9	10210.25	192.71	1880.5	215.95	11989.25	310.36	6270.25	1955.32	1685.0	190.28	200.5	382.71	170.5	237.35	9886.75	696.89	2362.0	71504.0	40575.0	62.945812225342
1	1:chr10:81134130:81134914:chr10:81107219:81107219:PPIF	chr10:81134130:81134914	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	3365.51	14683.85	433.42	356.65	241.18	150.35	359.9	10749.26	192.71	2013.79	215.95	12572.63	310.36	6492.1	1955.32	1635.41	190.28	200.95	382.71	171.4	237.35	10382.47	696.89	2428.06	71504.0	40505.0	62.945812225342
1	1:chr10:81134130:81134914:chr10:81107219:81107219:PPIF	chr10:81134130:81134914	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	3365.51	14691.79	433.42	363.45	241.18	153.05	359.9	12088.26	192.71	2334.81	215.95	14014.57	310.36	7041.42	1955.32	1522.83	190.28	202.41	382.71	173.18	237.35	11604.13	696.89	2600.04	71504.0	40052.0	62.945812225342
1	1:chr10:81134130:81134914:chr10:81107219:81107219:PPIF	chr10:81134130:81134914	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	3365.51	9807.86	433.42	438.33	241.18	165.46	359.9	22069.24	192.71	4837.53	215.95	25881.28	310.36	11660.93	1955.32	1565.18	190.28	229.14	382.71	184.7	237.35	21470.94	696.89	4122.42	71504.0	12985.0	62.945812225342
0	0:chr10:81148359:81149114:chr10:81107219:81107219:PPIF	chr10:81148359:81149114	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1454.01	14664.5	743.2	353.5	301.31	149.0	687.47	10210.25	350.97	1880.5	353.46	11989.25	726.03	6270.25	1488.33	1685.0	836.04	200.5	363.2	170.5	780.37	9886.75	492.39	2362.0	3497.0	40575.0	27.342655181885
0	0:chr10:81148359:81149114:chr10:81107219:81107219:PPIF	chr10:81148359:81149114	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1454.01	14683.85	743.2	356.65	301.31	150.35	687.47	10749.26	350.97	2013.79	353.46	12572.63	726.03	6492.1	1488.33	1635.41	836.04	200.95	363.2	171.4	780.37	10382.47	492.39	2428.06	3497.0	40505.0	27.342655181885
0	0:chr10:81148359:81149114:chr10:81107219:81107219:PPIF	chr10:81148359:81149114	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1454.01	14691.79	743.2	363.45	301.31	153.05	687.47	12088.26	350.97	2334.81	353.46	14014.57	726.03	7041.42	1488.33	1522.83	836.04	202.41	363.2	173.18	780.37	11604.13	492.39	2600.04	3497.0	40052.0	27.342655181885
0	0:chr10:81148359:81149114:chr10:81107219:81107219:PPIF	chr10:81148359:81149114	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1454.01	9807.86	743.2	438.33	301.31	165.46	687.47	22069.24	350.97	4837.53	353.46	25881.28	726.03	11660.93	1488.33	1565.18	836.04	229.14	363.2	184.7	780.37	21470.94	492.39	4122.42	3497.0	12985.0	27.342655181885
0	0:chr10:81160151:81160829:chr10:81107219:81107219:PPIF	chr10:81160151:81160829	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1377.98	14664.5	539.0	353.5	173.05	149.0	259.27	10210.25	263.5	1880.5	152.63	11989.25	173.45	6270.25	928.49	1685.0	178.23	200.5	311.72	170.5	264.88	9886.75	389.99	2362.0	44087.0	40575.0	25.310115814209
0	0:chr10:81160151:81160829:chr10:81107219:81107219:PPIF	chr10:81160151:81160829	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1377.98	14683.85	539.0	356.65	173.05	150.35	259.27	10749.26	263.5	2013.79	152.63	12572.63	173.45	6492.1	928.49	1635.41	178.23	200.95	311.72	171.4	264.88	10382.47	389.99	2428.06	44087.0	40505.0	25.310115814209
0	0:chr10:81160151:81160829:chr10:81107219:81107219:PPIF	chr10:81160151:81160829	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1377.98	14691.79	539.0	363.45	173.05	153.05	259.27	12088.26	263.5	2334.81	152.63	14014.57	173.45	7041.42	928.49	1522.83	178.23	202.41	311.72	173.18	264.88	11604.13	389.99	2600.04	44087.0	40052.0	25.310115814209
0	0:chr10:81160151:81160829:chr10:81107219:81107219:PPIF	chr10:81160151:81160829	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1377.98	9807.86	539.0	438.33	173.05	165.46	259.27	22069.24	263.5	4837.53	152.63	25881.28	173.45	11660.93	928.49	1565.18	178.23	229.14	311.72	184.7	264.88	21470.94	389.99	4122.42	44087.0	12985.0	25.310115814209
0	0:chr10:81173095:81173595:chr10:81107219:81107219:PPIF	chr10:81173095:81173595	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	688.5	14664.5	404.6	353.5	154.85	149.0	429.25	10210.25	291.35	1880.5	244.45	11989.25	830.6	6270.25	1884.7	1685.0	290.65	200.5	203.4	170.5	429.8	9886.75	365.95	2362.0	926.0	40575.0	28.069519042969
